transaction_id,customer_id,product_id,product_name,quantity_sold,unit_price,transaction_date,store_id,inventory_level,reorder_point,reorder_quantity,supplier_id,supplier_lead_time,customer_age,customer_gender,customer_income,customer_loyalty_level,promotion_type,weather_conditions,holiday_indicator,weekday,stockout_indicator,forecasted_demand,actual_demand,sales,age_group,category_Electronics,payment_method_Credit Card,payment_method_Debit Card,payment_method_Digital Wallet,"store_location_Dallas, TX","store_location_Los Angeles, CA","store_location_Miami, FL","store_location_New York, NY",promotion_applied_True,sales_per_unit,revenue_per_product,month,quarter,season,sales_category
86,8517,111,TV,-1.396994917096859,-0.9030825097416445,2024-01-18 04:28:00,19,-0.8757666310530628,149,265,107,4,63,1,84024.27,Platinum,BOGO,Rainy,False,Wednesday,True,195,429,-1.069047361647681,60+,True,False,False,True,True,False,False,False,False,0.7652478534920538,1.261601675828152,1,1,1,
87,3340,749,TV,0.716675020007527,-1.16864912872504,2024-04-08 12:55:00,14,1.4480052576954754,66,222,494,2,34,2,67483.34,Silver,BOGO,Rainy,False,Saturday,False,433,445,-0.6641255478948379,30-40,True,False,True,False,False,False,False,False,False,-0.9266760098431542,-0.837541637710797,4,2,2,
88,5339,896,TV,1.421231665708989,-0.36392508523894845,2024-03-07 19:44:00,16,1.6719832710688285,118,224,320,7,44,1,96546.69,Gold,BOGO,Rainy,True,Friday,False,274,372,0.4413681133081205,40-50,False,False,False,True,False,False,False,False,True,0.3105532503653735,-0.5172218550874365,3,1,2,Low
89,3287,747,Washing Machine,0.716675020007527,1.0617709171849656,2024-05-31 21:18:00,20,0.034144048276184044,63,282,327,3,57,0,65593.93,Gold,BOGO,Sunny,False,Saturday,True,320,297,1.4415083749577513,50-60,True,False,False,False,True,False,False,False,True,2.0113835904907242,0.7609446933169456,5,2,2,Low
90,5040,491,TV,-0.6924382713953969,1.620247151588136,2024-09-16 10:49:00,16,-1.3797171611431074,90,275,283,6,25,0,56737.81,Silver,Percentage Discount,Sunny,False,Saturday,True,106,254,0.34057420710562764,18-30,True,False,True,False,False,False,False,True,False,-0.491847751885962,-1.1219211368790045,9,3,4,Low
91,9830,155,Fridge,0.716675020007527,-0.42917298065673964,2024-07-07 08:08:00,5,0.42610557167955193,99,250,431,8,35,1,45523.24,Gold,BOGO,Rainy,True,Saturday,False,361,343,0.033978858657739655,30-40,False,False,False,False,False,False,True,False,False,0.04741180829406163,-0.3075775544988589,7,3,3,Low
92,5304,412,TV,-0.6924382713953969,1.255441539656235,2024-01-18 18:20:00,1,-0.5887948014184542,120,279,159,6,28,1,57373.83,Platinum,BOGO,Stormy,False,Friday,True,362,364,0.1683763573913138,18-30,True,True,False,False,False,False,False,False,True,-0.2431644297361018,-0.8693157695575391,1,1,1,Low
93,8019,636,Headphones,-1.396994917096859,0.5350161328958953,2024-04-23 02:13:00,20,1.1120382376354458,81,182,236,2,63,1,43939.6,Silver,BOGO,Cloudy,True,Tuesday,True,250,181,-0.7296371581863856,60+,True,True,False,False,False,False,False,True,True,0.5222904888606671,-0.7474148182203834,4,2,2,
94,7543,142,Fridge,-1.396994917096859,-0.8396038670344426,2024-03-17 21:53:00,5,1.3080189993371298,120,279,159,1,50,0,52116.97,Silver,BOGO,Rainy,False,Friday,True,350,407,-1.0540655666595546,40-50,True,False,False,True,False,False,False,True,True,0.7545235517750079,1.1729223346219833,3,1,2,
95,6930,426,Fridge,-1.396994917096859,-0.20880272637112393,2024-03-18 21:14:00,12,0.7200767142320779,107,223,235,1,37,1,94210.23,Silver,BOGO,Sunny,False,Tuesday,False,450,441,-0.9051881968127379,30-40,True,False,False,False,True,False,False,False,False,0.6479538226909509,0.2916963474164264,3,1,2,
96,4593,652,Smartphone,1.421231665708989,1.4609786651561025,2024-02-26 09:16:00,3,-0.8757666310530628,150,145,367,1,18,2,62801.49,Platinum,BOGO,Sunny,False,Sunday,False,437,250,2.5948746074206293,18-30,True,False,False,False,True,False,False,False,False,1.8257928457611183,2.076389141845103,2,1,1,Low
97,3266,678,Camera,-1.396994917096859,0.4277172109324831,2024-09-05 02:59:00,19,-1.050749454000995,53,172,216,4,19,2,36535.42,Gold,BOGO,Sunny,True,Friday,False,101,323,-0.7549611157057297,18-30,False,False,False,False,False,False,False,False,True,0.5404179402990522,-0.5975187696275239,9,3,4,
98,9348,253,Headphones,0.716675020007527,0.7314567974898043,2024-02-23 18:26:00,5,-0.49080442056761225,73,101,276,7,18,1,35234.93,Platinum,BOGO,Sunny,True,Sunday,True,348,362,1.1296744596812447,18-30,False,False,True,False,True,False,False,False,False,1.5762715709965447,0.5242168149756471,2,1,1,Low
99,9085,434,Tablet,1.421231665708989,-0.9596628540014984,2024-03-19 14:38:00,2,0.993049918030852,111,108,136,7,18,2,73542.56,Silver,BOGO,Sunny,False,Tuesday,False,432,339,-0.26164165010571594,18-30,False,False,False,False,False,False,False,False,False,-0.1840950046487985,-1.363903236511592,3,1,2,
100,2489,614,Smartphone,0.012118374306065063,0.12442440536268445,2024-08-07 02:50:00,4,0.8740615984262581,116,159,270,9,62,2,90900.0,Silver,BOGO,Rainy,True,Thursday,False,144,335,0.09555521705629101,60+,False,False,False,True,False,True,False,False,False,7.8851514768335775,0.0015078215169945794,8,3,3,Low
101,1771,814,Tablet,-0.6924382713953969,-0.5612950542869042,2024-01-03 17:27:00,18,0.8110677821650025,92,115,306,6,25,1,65819.84,Silver,Percentage Discount,Cloudy,True,Saturday,True,156,260,-0.6891711274667676,18-30,False,False,True,False,True,False,False,False,True,0.9952816820450356,0.3886621771332094,1,1,1,
102,2796,326,Headphones,-0.6924382713953969,-1.2494092600296136,2024-02-12 10:44:00,5,-1.3797171611431074,78,150,110,8,31,0,112414.59,Silver,BOGO,Sunny,True,Sunday,True,337,257,-1.0139791422318654,30-40,True,False,True,False,True,False,False,False,True,1.464360339570055,0.8651387882803077,2,1,1,
103,3504,256,Washing Machine,-1.396994917096859,-1.2634560542773223,2024-08-24 15:02:00,18,-1.3867164740610247,107,121,390,5,66,1,58700.64,Gold,BOGO,Sunny,False,Saturday,True,301,93,-1.1541002602781893,60+,False,False,False,True,False,False,False,True,False,0.8261306080315332,1.7650416858006726,8,3,3,
104,3621,151,Camera,-1.396994917096859,0.6509647347777442,2024-02-26 23:09:00,12,1.4550045706133927,122,193,279,4,46,2,25639.26,Silver,BOGO,Stormy,True,Tuesday,False,206,323,-0.7022717623860019,40-50,False,True,False,False,False,True,False,False,False,0.5027017305441711,-0.9093944256938136,2,1,1,
105,7916,789,TV,0.012118374306065063,-1.664111372648032,2024-09-07 10:41:00,5,-1.5966958615985432,121,116,161,10,34,2,68695.94,Silver,BOGO,Rainy,False,Wednesday,False,204,143,-1.170798719275372,30-40,False,False,True,False,False,False,True,False,True,-96.6135134718033,-0.020166324500728576,9,3,4,
106,2040,849,Laptop,1.421231665708989,-1.412394964277835,2024-03-24 13:44:00,8,-1.274727467374348,148,291,236,8,30,0,98228.07,Platinum,BOGO,Rainy,True,Wednesday,True,321,353,-0.7958953275187267,18-30,False,False,True,False,False,False,False,False,False,-0.5600039365304249,-2.0073404477195753,3,1,2,
107,7304,502,Washing Machine,0.716675020007527,0.6604722341922237,2024-02-25 16:31:00,8,-0.40681266555260487,69,233,468,4,46,2,110199.45,Bronze,BOGO,Cloudy,True,Tuesday,True,482,129,1.062661295612734,40-50,False,True,False,False,False,False,True,False,True,1.482765920321282,0.47334395165412796,2,1,1,Low
108,7252,556,Camera,-1.396994917096859,-1.7392420635098218,2024-04-05 15:10:00,5,0.4611021362691384,64,205,167,9,50,1,77716.11,Silver,BOGO,Cloudy,False,Tuesday,True,293,436,-1.2663920192784388,40-50,True,True,False,False,False,False,True,False,False,0.9065115440148985,2.4297123223242734,4,2,2,
109,8668,870,Fridge,1.421231665708989,-0.2646146073324392,2024-02-01 09:42:00,19,-1.0437501410830776,86,123,334,5,35,1,77554.84,Silver,BOGO,Stormy,False,Thursday,False,151,97,0.5585610113219402,30-40,False,True,False,False,False,False,False,False,False,0.39301193802440304,-0.3760786591500126,2,1,1,Low
110,9669,709,Washing Machine,0.012118374306065063,-1.08141960872114,2024-05-13 02:08:00,15,0.279120000403289,142,214,342,8,49,2,111413.58,Silver,Percentage Discount,Stormy,False,Wednesday,False,383,181,-0.7582299476640061,40-50,False,False,True,False,True,False,False,False,True,-62.56861923174988,-0.013105047600401197,5,2,2,
111,5119,689,Washing Machine,0.012118374306065063,0.9127962647054514,2024-05-14 00:38:00,1,-0.6447893047617925,123,188,126,2,64,2,29122.87,Silver,BOGO,Stormy,False,Sunday,True,436,281,0.653753615794638,60+,True,False,False,True,False,True,False,False,True,53.94730343223052,0.011061606800878707,5,2,2,Low
112,1188,616,Fridge,-0.6924382713953969,-1.1291894319070497,2024-07-08 16:45:00,9,-0.44180923014219126,71,250,450,9,24,0,35413.35,Platinum,BOGO,Cloudy,False,Wednesday,True,433,264,-0.9572322194361866,18-30,True,False,False,True,False,True,False,False,False,1.382408019572891,0.7818939783076677,7,3,3,
113,2876,192,Fridge,-0.6924382713953969,-0.7677614842408187,2024-07-17 04:47:00,19,-1.0367508281651605,89,242,179,5,19,0,30786.94,Gold,BOGO,Rainy,True,Thursday,True,133,421,-0.786628716147974,18-30,False,False,True,False,False,False,True,False,True,1.1360272079744598,0.5316274349916768,7,3,3,
114,9797,327,Camera,0.012118374306065063,-1.257737257637034,2024-05-28 22:36:00,7,-0.9317611343964012,60,255,133,6,66,2,42643.65,Platinum,BOGO,Stormy,False,Thursday,False,288,456,-0.8830698035363488,60+,True,False,False,True,False,False,False,False,False,-72.8703191726291,-0.015241730866729367,5,2,2,
115,5371,542,Washing Machine,0.012118374306065063,1.6111149482031757,2024-01-01 22:11:00,16,1.1750320538967014,78,211,275,9,48,0,75488.31,Bronze,BOGO,Sunny,False,Friday,True,133,110,1.1481908110319978,40-50,False,True,False,False,False,False,False,True,True,94.7479242704482,0.01952409399242271,1,1,1,Low
116,6573,396,Camera,-0.6924382713953969,-0.01591843843789462,2024-02-23 17:35:00,19,-1.5966958615985432,110,145,498,2,33,2,56879.25,Platinum,BOGO,Rainy,False,Saturday,False,272,367,-0.43173901167135686,30-40,False,True,False,False,False,True,False,False,False,0.6235054148600413,0.011022535995249794,2,1,1,
117,2827,905,Headphones,0.716675020007527,-1.493673361527935,2024-01-02 01:25:00,11,0.15313236788077786,63,297,217,7,50,2,49753.83,Gold,BOGO,Stormy,True,Saturday,True,400,243,-0.9709655315086358,40-50,True,False,False,True,False,True,False,False,True,-1.3548198338187343,-1.070478386257743,1,1,1,
118,5808,503,Fridge,1.421231665708989,0.3198285380655412,2024-04-01 10:59:00,17,0.44010419751538654,111,138,376,4,69,0,74406.83,Silver,BOGO,Sunny,True,Friday,True,250,477,1.248242376041385,60+,False,True,False,False,False,False,False,False,True,0.8782821310266069,0.4545504458961599,4,2,2,Low
119,8123,251,Laptop,0.716675020007527,-1.2192426077520921,2024-02-29 19:33:00,6,0.846064346754589,80,275,298,1,29,0,106832.71,Gold,Percentage Discount,Cloudy,False,Friday,False,344,206,-0.7118884551148666,18-30,True,False,False,False,False,False,True,False,True,-0.9933211500903015,-0.8738007203047601,2,1,1,
120,3591,235,Smartphone,0.012118374306065063,0.37948273551955003,2024-07-06 00:16:00,19,0.9160574759337619,50,179,158,3,30,0,82217.52,Gold,BOGO,Cloudy,False,Thursday,True,174,173,0.27614658366992134,18-30,False,False,False,True,True,False,False,False,True,22.78742813973935,0.004598713831715399,7,3,3,Low
121,8433,444,Washing Machine,0.012118374306065063,1.0471522432732285,2024-07-16 17:23:00,4,-1.2887260932101827,104,256,153,2,29,2,111854.79,Bronze,BOGO,Rainy,False,Saturday,False,380,191,0.7488829525520141,18-30,False,False,False,True,True,False,False,False,False,61.797311556650754,0.012689782839420686,7,3,3,Low
122,1053,184,TV,0.716675020007527,-0.055556847650893956,2024-02-11 19:48:00,11,-1.0857460185905814,138,177,271,3,27,2,25671.78,Platinum,BOGO,Rainy,False,Saturday,False,235,238,0.3866921537272979,18-30,True,False,False,True,False,False,False,False,True,0.5395641579962375,-0.03981620490175956,2,1,1,Low
123,5315,587,Headphones,-1.396994917096859,1.1174755707092756,2024-06-20 09:10:00,18,0.699078775478326,74,262,162,10,38,0,51082.58,Silver,BOGO,Rainy,True,Thursday,False,145,229,-0.5921690663358756,30-40,True,True,False,False,False,False,False,False,False,0.42388777445696196,-1.5611076922607696,6,2,3,
124,9201,685,Tablet,-1.396994917096859,1.264323545688183,2024-01-06 04:49:00,12,-0.8827659439709802,122,219,160,2,64,1,70959.07,Bronze,BOGO,Sunny,False,Friday,True,192,386,-0.5575110118827693,60+,False,True,False,False,False,False,False,True,False,0.3990787690490322,-1.7662535668922699,1,1,1,
125,3927,863,Camera,0.716675020007527,-0.595768675284143,2024-03-09 12:24:00,11,-1.099744644426416,54,207,140,9,60,1,80543.74,Bronze,Percentage Discount,Stormy,False,Thursday,True,391,328,-0.12329624593608145,50-60,False,True,False,False,False,False,False,True,True,-0.17203926813967438,-0.42697252727912105,3,1,2,
126,9317,150,Tablet,-0.6924382713953969,-0.8032180234106072,2024-03-23 20:31:00,4,0.5660918300378976,117,167,463,3,61,0,60161.34,Bronze,BOGO,Sunny,False,Monday,False,263,490,-0.8033651357743494,60+,True,False,True,False,False,False,False,True,False,1.1601974774667112,0.5561788996840683,3,1,2,
127,2743,661,Headphones,-0.6924382713953969,-0.54753419987121,2024-08-12 10:41:00,3,1.6159887677254903,97,265,322,4,52,1,63473.08,Silver,BOGO,Cloudy,False,Tuesday,False,364,170,-0.6826756420270956,50-60,False,False,True,False,False,True,False,False,True,0.985901083502176,0.3791336348886824,8,3,3,
128,5889,508,Tablet,-1.396994917096859,1.3851867384327794,2024-08-22 21:06:00,14,1.3710128155983854,117,125,189,7,62,0,75207.75,Gold,BOGO,Sunny,False,Tuesday,False,285,341,-0.5289857079681585,60+,True,True,False,False,False,True,False,False,True,0.37865972273360954,-1.9350988328205692,8,3,3,
129,9317,368,Headphones,1.421231665708989,-1.5390484386207237,2024-04-24 08:23:00,7,-1.4777075419939494,77,256,471,4,32,0,58663.26,Silver,BOGO,Sunny,True,Sunday,False,270,509,-0.945354760346501,30-40,False,False,False,True,False,False,True,False,True,-0.6651658439336178,-2.18734437602775,4,2,2,
130,4258,187,TV,0.716675020007527,1.4872315159829268,2024-06-14 22:58:00,20,-1.0367508281651605,54,169,341,8,32,0,56894.87,Gold,BOGO,Stormy,False,Wednesday,True,490,269,1.843165574600006,30-40,True,False,True,False,False,False,False,True,True,2.571828964515392,1.0658616764728888,6,2,3,Low
131,3504,508,Tablet,0.012118374306065063,-0.6119778895114607,2024-02-12 08:18:00,15,-0.4698064818138604,102,250,149,3,48,2,87032.72,Bronze,BOGO,Sunny,True,Monday,False,446,419,-0.4258466784510831,40-50,False,False,True,False,False,False,False,False,True,-35.14057807555534,-0.007416177132135609,2,1,1,
132,7126,613,Tablet,-0.6924382713953969,0.2410878568245691,2024-04-15 08:08:00,3,0.6570828979708223,121,188,231,6,45,0,79753.13,Silver,BOGO,Sunny,False,Tuesday,True,207,278,-0.3104252764662646,40-50,False,False,True,False,False,False,False,False,False,0.44830750882775106,-0.16693845883402558,4,2,2,
133,3646,544,Tablet,-0.6924382713953969,0.38382544671826924,2024-03-21 03:39:00,10,0.89505953718001,83,229,206,2,67,0,51389.78,Platinum,BOGO,Sunny,True,Tuesday,False,110,256,-0.2430493774965773,60+,False,False,False,False,True,False,False,False,False,0.35100511848772575,-0.26577542884316435,3,1,2,
134,9837,892,Camera,0.716675020007527,-1.4977122616551386,2024-06-11 10:50:00,20,-1.5267027324193703,137,154,484,2,67,0,57783.41,Silver,BOGO,Cloudy,False,Thursday,True,111,310,-0.974778465818677,60+,False,True,False,False,True,False,False,False,False,-1.3601401452619895,-1.073372965087215,6,2,3,
135,9689,814,Laptop,0.716675020007527,0.18086177970653153,2024-09-15 01:10:00,6,-0.6587879305976271,114,146,289,3,28,0,90105.0,Gold,BOGO,Sunny,True,Thursday,True,136,321,0.6098837819907242,18-30,False,False,False,False,False,False,False,False,False,0.8509907070352736,0.12961911958977543,9,3,4,Low
136,1009,233,TV,0.716675020007527,-0.9690631259789726,2024-02-05 19:28:00,1,1.7139791485763323,76,192,415,10,59,2,76606.52,Platinum,BOGO,Stormy,True,Saturday,False,391,509,-0.4757058559720967,50-60,False,False,True,False,False,False,False,True,True,-0.663767876222476,-0.6945033351995369,2,1,1,
137,6310,880,Camera,-0.6924382713953969,-1.6370543160436672,2024-08-14 08:29:00,15,0.5730911429558149,104,119,198,9,64,0,66682.07,Gold,Percentage Discount,Stormy,True,Friday,True,381,434,-1.1969578106369594,60+,False,True,False,False,False,False,True,False,False,1.7286130187819604,1.1335590607816508,8,3,3,
138,9005,238,TV,1.421231665708989,0.757638163358625,2024-03-16 13:26:00,11,0.09013855161952232,149,253,234,1,27,0,66238.35,Silver,BOGO,Sunny,True,Friday,False,207,453,1.7648865393565838,18-30,False,True,False,False,False,False,False,False,False,1.2418007436360916,1.0767793489148776,3,1,2,Low
139,1319,592,Camera,0.716675020007527,-0.368929032299201,2024-06-04 09:38:00,15,-0.6447893047617925,147,246,157,4,31,0,56856.21,Silver,BOGO,Stormy,False,Thursday,False,305,121,0.09085231688406122,30-40,False,False,False,True,False,False,True,False,False,0.12676919712243775,-0.2644022216043875,6,2,3,Low
140,2832,672,Headphones,0.716675020007527,-0.7488000991303622,2024-02-20 05:21:00,10,-0.5677968626647024,116,109,118,2,64,1,111403.54,Silver,BOGO,Cloudy,True,Thursday,False,196,337,-0.2677659649488351,60+,False,False,False,False,False,True,False,False,False,-0.37362257295646056,-0.5366463260258906,2,1,1,
141,6947,302,Headphones,0.012118374306065063,-0.8829237515846278,2024-07-18 12:03:00,4,0.9020588500979273,65,121,301,1,33,2,96304.22,Silver,BOGO,Cloudy,False,Tuesday,False,324,500,-0.6176870448488724,30-40,False,True,False,False,False,False,False,False,True,-50.97111454460763,-0.010699600505417725,7,3,3,
142,6038,599,Headphones,0.716675020007527,0.6071444555215338,2024-04-30 18:10:00,10,1.042045108456273,104,102,153,3,35,1,36043.99,Bronze,BOGO,Rainy,False,Wednesday,False,301,121,1.012317065607589,30-40,False,True,False,False,False,False,True,False,False,1.4125189763094532,0.4351252648083544,4,2,2,Low
143,4923,504,TV,-0.6924382713953969,-1.0974322393139477,2024-03-20 17:35:00,6,-1.6736883036956334,106,134,431,7,39,0,49173.07,Silver,BOGO,Cloudy,True,Sunday,True,114,390,-0.9422419887526842,30-40,True,False,True,False,False,False,True,False,False,1.3607595473512526,0.7599040827641296,3,1,2,
144,1949,767,Smartphone,-0.6924382713953969,0.9031279241354635,2024-08-31 05:11:00,10,-0.11284152300007892,70,203,315,3,20,0,24539.99,Platinum,BOGO,Stormy,False,Thursday,True,116,133,0.0020750587449616144,18-30,True,False,False,False,False,False,True,False,True,-0.002996741847876158,-0.6253603386372735,8,3,3,Low
145,4946,685,Headphones,0.716675020007527,1.72043332023019,2024-01-10 02:58:00,18,-1.6946862424493851,75,159,266,4,25,0,28190.16,Gold,BOGO,Rainy,True,Tuesday,True,273,454,2.0633203525280015,18-30,True,False,False,False,False,False,True,False,True,2.879018097360685,1.2329915841975876,1,1,1,Low
146,2290,300,Laptop,-1.396994917096859,0.7858211080515466,2024-01-09 16:59:00,15,-1.2607288415385136,118,154,105,8,39,1,89770.37,Bronze,BOGO,Sunny,True,Tuesday,False,362,419,-0.6704438837316097,30-40,True,False,True,False,False,False,False,False,True,0.4799186278536225,-1.0977880936954323,1,1,1,
147,2403,674,Headphones,-1.396994917096859,-1.2150607377088811,2024-07-03 14:56:00,8,-0.4278106043063567,100,167,423,1,35,1,33350.36,Bronze,BOGO,Stormy,True,Friday,False,405,303,-1.1426783287388185,30-40,True,False,False,False,False,False,False,True,True,0.8179545356639205,1.6974336745432668,7,3,3,
